                2014                   4                   0                   3                   4                   0                   3                   2                   0                   0                   2                   9                   1                   1                 203                   7                   1                   0                   2                   2                  32                  12                  12                   1                   0
                2014                   1                  60                   1                   1                  60                   1                   1                   0                   0                   1                   9                   3                   3                 205                   1                   1                   0                   2                   2                  46                  16                  16                   3                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   9                   1                   0                 206                   1                   1                   0                   1                   4                  50                   9                   7                   0                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   9                   1                   1                 209                   1                   1                   0                   7                   2                  35                   6                  12                   0                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   9                   1                   1                 210                   7                   1                   0                   1                   3                  41                   6                  14                   0                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   1                   9                   1                   0                 211                   2                   1                   0                   2                   3                  53                   3                   3                   0                   0
                2014                   2                   0                   2                   4                   0                   3                   2                   0                   0                   1                   9                   1                   0                 212                   7                   1                   0                   1                   4                  54                   6                   0                   0                   0
                2014                   1                  11                   2                   2                   0                   2                   2                   0                   0                   2                   9                   1                   1                 214                   2                   1                   0                   1                   3                  38                  13                  12                   1                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   2                   9                   1                   0                 215                   1                   1                   0                   1                   4                  35                  11                   9                   0                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   3                   9                   3                   0                 217                   8                   1                   0                   7                   4                  56                   9                   3                   0                   0
                2014                   4                   0                   3                   4                   0                   3                   1                   0                   0                   3                   9                   3                   3                 218                   1                   1                   0                   7                   2                  46                  16                  19                   1                   0
                2014                   2                   0                   2                   2                   0                   2                   3                   0                   0                   2                   9                   1                   0                 219                   5                   1                   0                   5                   2                  68                   2                   0                   0                   0
                2014                  11                  70                   2                  11                  70                   2                   1                   0                   0                   3                   9                   1                   1                 221                   2                   1                   0                   7                   2                  29                  12                  13                   0                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   9                   3                   1                 222                   2                   1                   0                   5                   0                  61                  14                  12                   1                   0
                2014                   1                  60                   1                   1                  18                   1                   3                   0                   0                   1                   9                   1                   3                 223                   1                   1                   0                   4                   0                  56                  16                  17                   1                   0
                2014                   3                   0                   3                   2                   0                   2                   2                   0                   0                   2                   9                   1                   3                 226                   1                   1                   0                   3                   0                  69                  14                  16                   1                   0
                2014                   4                   0                   3                   4                   0                   3                   1                   0                   0                   1                   9                   1                   4                 227                   2                   1                   0                   1                   2                  61                  17                  20                   4                   0
                2014                   4                   0                   3                   4                   0                   3                   1                   0                   0                   3                   9                   1                   3                 233                   2                   1                   0                   1                   1                  37                  14                  16                   2                   0
                2014                   2                   0                   2                   4                   0                   3                   1                   0                   0                   3                   9                   1                   1                 234                   1                   1                   0                   1                   1                  41                  16                  13                   3                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   1                   9                   1                   0                 239                   7                   1                   0                   5                   6                  75                  10                   0                   0                   0
                2014                   1                  70                   2                   1                  70                   2                   1                   0                   0                   2                   9                   1                   4                 243                   1                   1                   0                   1                   2                  61                  19                  18                   4                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   9                   1                   1                 244                   1                   1                   0                   1                   3                  45                  13                  12                   1                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   3                   9                   3                   0                 245                   1                   1                   0                   7                   3                  58                   2                   4                   0                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   9                   1                   0                 246                   5                   1                   0                   5                   8                  79                   7                   6                   0                   0
                2014                   1                  70                   2                   1                  70                   2                   2                   0                   0                   3                   9                   3                   4                 247                   5                   1                   0                   5                   4                  75                  16                  18                   3                   0
                2014                   4                   0                   3                   4                   0                   3                   1                   0                   0                   1                   9                   3                   3                 250                   1                   1                   0                   1                   0                  32                  16                  16                   3                   0
                2014                   6                   0                   9                   1                  70                   2                   3                   0                   0                   2                   9                   3                   4                 251                   1                   1                   0                   1                   2                  58                  16                  20                   3                   0
                2014                   1                  22                   3                   1                  22                   3                   1                   0                   0                   1                   9                   1                   1                 252                   1                   1                   0                   7                   3                  72                  16                  12                   3                   0
                2014                   4                   0                   3                  11                  70                   2                   2                   0                   0                   2                   9                   1                   1                 256                   1                   1                   0                   1                   0                  58                  13                  98                   1                   0
                2014                   2                   0                   2                   1                  38                   2                   3                   0                   0                   2                   9                   1                   1                 257                   3                   1                   0                   1                   2                  50                  12                  12                   1                   0
                2014                   1                  60                   1                   1                  60                   1                   1                   0                   0                   2                   9                   1                   1                 260                   7                   1                   0                   1                   1                  31                  13                  16                   1                   0
                2014                   1                  60                   1                   4                   0                   3                   1                   0                   0                   3                   9                   3                   0                 263                   1                   1                   0                   1                   4                  25                  10                   6                   0                   0
                2014                  11                  70                   2                  11                  70                   2                   1                   0                   0                   2                   9                   1                   1                 267                   7                   1                   0                   2                   6                  40                  13                  12                   0                   0
                2014                  11                  70                   2                  11                  70                   2                   2                   0                   0                   2                   9                   1                   4                 270                   1                   1                   0                   1                   3                  46                  18                  18                   4                   0
                2014                   1                  38                   2                   4                   0                   3                   2                   0                   0                   3                   9                   1                   2                 271                   1                   1                   0                   1                   2                  43                  18                  16                   2                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   1                   9                   1                   3                 272                   5                   1                   0                   5                   3                  81                  16                  16                   3                   0
                2014                  99                  99                   9                  99                  99                   9                   2                   0                   0                   1                   9                   2                   0                 273                   5                   1                   0                   5                   3                  63                  16                  99                   3                   0
                2014                   1                  70                   2                   1                  70                   2                   1                   0                   0                   3                   9                   2                   1                 276                   4                   1                   0                   1                   3                  57                  13                  14                   1                   0
                2014                  98                   0                   9                  99                  99                   9                   1                   0                   0                   2                   9                   1                   1                 282                   1                   1                   0                   1                   0                  30                  13                  13                   1                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   1                   9                   1                   3                 283                   1                   1                   0                   7                   2                  32                  19                  17                   4                   0
                2014                   4                   0                   3                   4                   0                   3                   1                   0                   0                   2                   9                   1                   3                 288                   1                   1                   0                   7                   1                  38                  20                  19                   3                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   3                   9                   3                   1                 289                   1                   1                   0                   1                   3                  39                  10                  12                   0                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   1                   3                   1                   1                 291                   2                   1                   0                   1                   3                  39                  15                  12                   1                   0
                2014                   4                   0                   3                   4                   0                   3                   2                   0                   0                   1                   3                   1                   1                 292                   2                   1                   0                   5                   2                  57                  12                  12                   1                   0
                2014                   1                  31                   2                   1                  31                   2                   1                   0                   0                   3                   3                   1                   0                 294                   5                   1                   0                   5                   5                  81                  10                  10                   0                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   2                   3                   1                   1                 296                   2                   1                   0                   1                   3                  61                  16                  15                   3                   0
                2014                   4                   0                   3                   2                   0                   2                   2                   0                   0                   3                   3                   1                   1                 297                   1                   1                   0                   1                   1                  31                  15                  13                   1                   0
                2014                   4                   0                   3                   1                  10                   1                   1                   0                   0                   3                   3                   3                   1                 298                   2                   1                   0                   2                   1                  61                  12                  14                   1                   0
                2014                   1                  35                   2                   3                   0                   3                   1                   0                   0                   1                   3                   1                   3                 301                   5                   1                   0                   1                   0                  54                  16                  16                   3                   0
                2014                   2                   0                   2                   4                   0                   3                   1                   0                   0                   1                   3                   1                   4                 303                   5                   1                   0                   1                   2                  84                  16                  19                   4                   0
                2014                   1                  50                   3                   2                   0                   2                   1                   0                   0                   2                   3                   2                   4                 304                   1                   1                   0                   2                   2                  60                  16                  18                   3                   0
                2014                   1                  70                   2                   1                  35                   2                   1                   0                   0                   3                   3                   1                   4                 312                   1                   1                   0                   1                   0                  30                  20                  20                   4                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   1                   3                   3                   1                 317                   7                   1                   0                   7                   2                  55                  20                  20                   3                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   3                   3                   0                 320                   1                   1                   0                   7                   3                  33                  12                  12                   1                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   3                   3                   1                   1                 323                   5                   1                   0                   5                   2                  70                  17                  13                   4                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   3                   1                   4                 324                   1                   1                   0                   1                   0                  58                  16                  20                   3                   0
                2014                   2                   0                   2                   1                  38                   2                   2                   0                   0                   2                   3                   3                   2                 325                   1                   1                   0                   2                   1                  54                  14                  16                   2                   0
                2014                   1                  70                   2                   1                  70                   2                   2                   0                   0                   3                   3                   3                   1                 326                   7                   1                   0                   2                   1                  50                  12                  12                   1                   0
                2014                  11                  70                   2                  11                  70                   2                   1                   0                   0                   1                   3                   1                   0                 327                   7                   1                   0                   1                   2                  36                   9                   6                   1                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   1                   3                   3                   1                 331                   1                   1                   0                   7                   4                  66                  15                  13                   1                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   2                   3                   1                   3                 334                   1                   1                   0                   7                   2                  41                  16                  16                   3                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   3                   3                   3                   0                 338                   7                   1                   0                   1                   3                  36                   6                   6                   0                   0
                2014                   1                  70                   2                   1                  70                   2                   2                   0                   0                   1                   3                   1                   4                 340                   4                   1                   0                   1                   0                  64                  18                  18                   4                   0
                2014                   1                  60                   3                   1                  60                   3                   1                   0                   0                   3                   3                   1                   1                 342                   5                   1                   0                   5                   2                  82                  20                  13                   4                   0
                2014                   4                   0                   3                   1                  22                   3                   2                   0                   0                   2                   3                   1                   1                 343                   1                   1                   0                   7                   3                  50                  18                  14                   3                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   1                   3                   1                   4                 344                   5                   1                   0                   5                   3                  74                  16                  20                   3                   0
                2014                   1                  38                   2                   4                   0                   3                   2                   0                   0                   1                   3                   1                   3                 345                   1                   1                   0                   1                   1                  45                  17                  16                   3                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   3                   1                   3                 348                   1                   1                   0                   7                   2                  36                  12                  16                   1                   0
                2014                   2                   0                   2                   2                   0                   2                   2                   0                   0                   2                   3                   1                   1                 349                   1                   1                   0                   7                   3                  38                  15                  12                   1                   0
                2014                   2                   0                   2                   1                  70                   2                   1                   0                   0                   3                   3                   1                   1                 350                   3                   1                   0                   1                   1                  42                  20                  12                   4                   0
                2014                   1                  22                   3                   1                  22                   3                   1                   0                   0                   3                   3                   1                   3                 351                   2                   1                   0                   1                   2                  70                  18                  17                   4                   0
                2014                   1                  22                   3                   1                  22                   3                   2                   0                   0                   2                   3                   1                   1                 352                   6                   1                   0                   5                   2                  70                  16                  15                   3                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   1                   3                   1                   3                 353                   1                   1                   0                   1                   3                  53                  13                  16                   1                   0
                2014                   4                   0                   3                   3                   0                   3                   2                   0                   0                   2                   3                   1                   3                 354                   5                   1                   0                   5                   0                  65                  12                  16                   1                   0
                2014                   2                   0                   2                   4                   0                   3                   2                   0                   0                   1                   3                   1                   2                 355                   1                   1                   0                   1                   0                  29                  18                  14                   3                   0
                2014                   1                  40                   2                   1                  22                   3                   1                   0                   0                   2                   3                   1                   4                 357                   1                   1                   0                   1                   2                  63                  15                  18                   1                   0
                2014                   1                  60                   1                   1                  60                   1                   1                   0                   0                   2                   3                   1                   1                 358                   2                   1                   0                   1                   2                  35                  12                  12                   1                   0
                2014                   4                   0                   3                   1                  22                   3                   2                   0                   0                   3                   3                   1                   4                 360                   8                   1                   0                   1                   1                  50                  16                  20                   4                   0
                2014                   5                   0                   9                   3                   0                   3                   3                   0                   0                   3                   5                   1                   2                 363                   1                   1                   0                   3                   0                  32                  17                  15                   1                   0
                2014                   1                  70                   2                   1                  70                   2                   1                   0                   0                   1                   5                   1                   4                 366                   1                   1                   0                   2                   3                  49                  16                  18                   3                   0
                2014                   4                   0                   3                   4                   0                   3                   1                   0                   0                   2                   5                   1                   3                 367                   1                   1                   0                   5                   1                  58                  15                  16                   1                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   1                   5                   1                   4                 369                   1                   1                   0                   1                   5                  49                  16                  18                   3                   0
                2014                  99                  99                   9                  99                  99                   9                   1                   0                   0                   3                   5                   1                   1                 370                   1                   1                   0                   7                   1                  66                  12                  12                   1                   0
                2014                   7                   0                   9                   7                   0                   9                   2                   0                   0                   3                   5                   3                   4                 372                   1                   1                   0                   1                   2                  67                  20                  20                   4                   0
                2014                   2                   0                   2                   2                   0                   2                   1                   0                   0                   3                   5                   1                   1                 373                   5                   1                   0                   2                   2                  69                  16                  13                   3                   0
                2014                   1                  22                   3                   1                  22                   3                   2                   0                   0                   3                   5                   1                   1                 374                   1                   1                   0                   2                   3                  65                  15                  12                   1                   0
                2014                  10                   0                   3                  10                   0                   3                   1                   0                   0                   1                   5                   1                   4                 375                   1                   1                   0                   1                   0                  52                  12                  20                   1                   0
                2014                   4                   0                   3                   4                   0                   3                   2                   0                   0                   2                   5                   1                   4                 376                   2                   1                   0                   1                   2                  63                  16                  17                   3                   0
                2014                   4                   0                   3                   4                   0                   3                   1                   0                   0                   1                   5                   1                   3                 377                   1                   1                   0                   1                   3                  60                  13                  16                   1                   0
                2014                   3                   0                   3                   3                   0                   3                   1                   0                   0                   2                   5                   1                   4                 379                   1                   1                   0                   3                   4                  49                  16                  18                   3                   0
