Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A02002_001,SE_A02002_002,SE_A02002_003,SE_A02002_004,SE_A02002_005,SE_A02002_006,SE_A02002_007,SE_A02002_008,SE_A02002_009,SE_A02002_010,SE_A02002_011,SE_A02002_012,SE_A02002_013,SE_A02002_014,SE_A02002_015,SE_A02002_016,SE_A02002_017,SE_A02002_018,SE_A02002_019,SE_A02002_020,SE_A02002_021,SE_A02002_022,SE_A02002_023,SE_A02002_024,SE_A02002_025,SE_A02002_026,SE_A02002_027
"4844500","32000US4844500","Stephenville","Stephenville, TX Micro Area; Texas","tx","320","00","ACSSF","0029444",,,,,"48",,,,,,,,,,,,,,"44500",,,,,,,,,,,,,,,,,,,,,,,,,,,,41841,20347,1423,1359,1068,710,4071,2683,2047,2091,2210,1615,766,304,21494,1152,1252,1098,689,4786,2701,2057,2294,2275,1783,843,564
"4844860","32000US4844860","Sulphur Springs","Sulphur Springs, TX Micro Area; Texas","tx","320","00","ACSSF","0029445",,,,,"48",,,,,,,,,,,,,,"44860",,,,,,,,,,,,,,,,,,,,,,,,,,,,36486,17904,1194,1421,1248,770,1518,2156,2020,2249,2286,1874,948,220,18582,1117,986,1528,826,1381,2297,2223,2255,2345,2046,1164,414
"4845020","32000US4845020","Sweetwater","Sweetwater, TX Micro Area; Texas","tx","320","00","ACSSF","0029446",,,,,"48",,,,,,,,,,,,,,"45020",,,,,,,,,,,,,,,,,,,,,,,,,,,,14904,7643,547,552,538,431,950,732,940,820,944,735,291,163,7261,531,503,579,191,583,800,811,879,943,737,493,211
"4845500","32000US4845500","Texarkana","Texarkana, TX-AR Metro Area (part); Texas","tx","320","00","ACSSF","0029447",,,,,"48",,,,,,,,,,,,,,"45500",,,,,,,,,,,,,,,,,,,,,,,,,,,,93373,46960,3168,2961,3300,2032,4361,6589,6469,5864,5595,4071,1913,637,46413,2819,2739,3402,1727,3616,5794,5903,5713,6053,4695,2762,1190
"4846340","32000US4846340","Tyler","Tyler, TX Metro Area; Texas","tx","320","00","ACSSF","0029448",,,,,"48",,,,,,,,,,,,,,"46340",,,,,,,,,,,,,,,,,,,,,,,,,,,,227449,109770,8022,8170,7810,4689,11092,15033,12951,12734,12963,9725,5273,1308,117679,7507,7404,7766,4644,11430,16004,13864,13945,14577,11165,6699,2674
"4846620","32000US4846620","Uvalde","Uvalde, TX Micro Area; Texas","tx","320","00","ACSSF","0029449",,,,,"48",,,,,,,,,,,,,,"46620",,,,,,,,,,,,,,,,,,,,,,,,,,,,26920,13185,1024,750,1263,627,1421,1839,1520,1374,1341,1184,705,137,13735,952,928,1084,669,1462,1696,1501,1475,1500,1322,943,203
"4846900","32000US4846900","Vernon","Vernon, TX Micro Area; Texas","tx","320","00","ACSSF","0029450",,,,,"48",,,,,,,,,,,,,,"46900",,,,,,,,,,,,,,,,,,,,,,,,,,,,12833,6266,383,463,302,254,571,869,666,810,853,661,372,62,6567,318,394,502,260,530,963,669,731,927,712,423,138
"4847020","32000US4847020","Victoria","Victoria, TX Metro Area; Texas","tx","320","00","ACSSF","0029451",,,,,"48",,,,,,,,,,,,,,"47020",,,,,,,,,,,,,,,,,,,,,,,,,,,,99674,48831,3458,3338,3879,2137,4550,6821,5939,5536,5972,4383,2138,680,50843,3325,3591,3362,2032,4435,6611,6064,5888,6505,5015,2693,1322
"4847380","32000US4847380","Waco","Waco, TX Metro Area; Texas","tx","320","00","ACSSF","0029452",,,,,"48",,,,,,,,,,,,,,"47380",,,,,,,,,,,,,,,,,,,,,,,,,,,,268361,130707,9493,8521,9922,5784,19271,17158,14695,14314,14639,9993,5279,1638,137654,9114,9131,8493,5334,18827,17973,15883,15429,15783,11549,6582,3556
"4848660","32000US4848660","Wichita Falls","Wichita Falls, TX Metro Area; Texas","tx","320","00","ACSSF","0029453",,,,,"48",,,,,,,,,,,,,,"48660",,,,,,,,,,,,,,,,,,,,,,,,,,,,150715,77950,4890,4891,4806,2661,11711,11677,9261,8690,9305,5943,3149,966,72765,4551,4668,4371,2613,7557,9946,8023,8351,9625,6706,4258,2096
"4849820","32000US4849820","Zapata","Zapata, TX Micro Area; Texas","tx","320","00","ACSSF","0029454",,,,,"48",,,,,,,,,,,,,,"49820",,,,,,,,,,,,,,,,,,,,,,,,,,,,14304,7095,714,954,494,361,746,873,821,668,568,462,337,97,7209,614,752,540,367,720,884,905,785,563,630,290,159
"4916260","32000US4916260","Cedar City","Cedar City, UT Micro Area; Utah","ut","320","00","ACSSF","0003681",,,,,"49",,,,,,,,,,,,,,"16260",,,,,,,,,,,,,,,,,,,,,,,,,,,,51213,25373,2021,2161,1951,1166,3770,3538,2986,2251,2439,1946,938,206,25840,2064,2264,1866,1219,4082,3204,2898,2434,2474,2065,1054,216
"4925720","32000US4925720","Heber","Heber, UT Micro Area; Utah","ut","320","00","ACSSF","0003682",,,,,"49",,,,,,,,,,,,,,"25720",,,,,,,,,,,,,,,,,,,,,,,,,,,,72811,37197,2386,2707,3685,1868,3263,4267,5027,4965,4813,2918,1048,250,35614,2044,3124,2682,1750,2955,3974,5051,5025,4866,2819,990,334
"4930860","32000US4930860","Logan","Logan, UT-ID Metro Area (part); Utah","ut","320","00","ACSSF","0003683",,,,,"49",,,,,,,,,,,,,,"30860",,,,,,,,,,,,,,,,,,,,,,,,,,,,124165,62182,5510,5311,5396,3113,11337,9138,7223,5147,4680,3153,1698,476,61983,5281,5253,5121,2919,12254,8134,7101,4950,4958,3346,1883,783
"4936260","32000US4936260","Ogden-Clearfield","Ogden-Clearfield, UT Metro Area; Utah","ut","320","00","ACSSF","0003684",,,,,"49",,,,,,,,,,,,,,"36260",,,,,,,,,,,,,,,,,,,,,,,,,,,,662875,334265,28286,30210,30263,17089,32600,47750,47487,35017,32734,20279,9331,3219,328610,26421,27943,28817,16246,29383,47595,46101,34830,33450,21858,11588,4378
"4939220","32000US4939220","Price","Price, UT Micro Area; Utah","ut","320","00","ACSSF","0003685",,,,,"49",,,,,,,,,,,,,,"39220",,,,,,,,,,,,,,,,,,,,,,,,,,,,20308,10170,646,877,807,467,980,1203,1249,989,1353,1009,432,158,10138,574,679,805,465,926,1222,1240,1088,1329,1021,596,193
"4939340","32000US4939340","Provo-Orem","Provo-Orem, UT Metro Area; Utah","ut","320","00","ACSSF","0003686",,,,,"49",,,,,,,,,,,,,,"39340",,,,,,,,,,,,,,,,,,,,,,,,,,,,616791,311659,30466,30298,29750,16831,51591,45274,39480,26079,20279,13109,6316,2186,305132,28465,28394,28266,15984,50933,42552,38453,25492,21087,14776,8046,2684
"4941100","32000US4941100","St. George","St. George, UT Metro Area; Utah","ut","320","00","ACSSF","0003687",,,,,"49",,,,,,,,,,,,,,"41100",,,,,,,,,,,,,,,,,,,,,,,,,,,,165811,81947,5786,6340,6718,3943,7550,9796,9393,7531,8287,9154,5711,1738,83864,5456,6388,5789,3740,7246,9721,9594,8082,9815,10035,5696,2302
"4941620","32000US4941620","Salt Lake City","Salt Lake City, UT Metro Area; Utah","ut","320","00","ACSSF","0003688",,,,,"49",,,,,,,,,,,,,,"41620",,,,,,,,,,,,,,,,,,,,,,,,,,,,1201043,603034,46830,47697,48237,27816,58098,99981,89474,68592,59455,36237,15432,5185,598009,45032,46900,44716,26491,55476,96851,85683,66494,61559,40466,20026,8315
"4946860","32000US4946860","Vernal","Vernal, UT Micro Area; Utah","ut","320","00","ACSSF","0003689",,,,,"49",,,,,,,,,,,,,,"46860",,,,,,,,,,,,,,,,,,,,,,,,,,,,36084,18302,1682,1842,1702,957,1690,2745,2532,1685,1731,1156,383,197,17782,1505,2044,1423,888,1445,2651,2462,1609,1819,1143,480,313
"5012740","32000US5012740","Barre","Barre, VT Micro Area; Vermont","vt","320","00","ACSSF","0001617",,,,,"50",,,,,,,,,,,,,,"12740",,,,,,,,,,,,,,,,,,,,,,,,,,,,58350,28845,1471,1618,1545,997,3233,3199,3467,3940,4352,3227,1446,350,29505,1320,1294,1812,1025,2285,3269,3534,4219,4690,3467,1685,905
"5013540","32000US5013540","Bennington","Bennington, VT Micro Area; Vermont","vt","320","00","ACSSF","0001618",,,,,"50",,,,,,,,,,,,,,"13540",,,,,,,,,,,,,,,,,,,,,,,,,,,,35746,17487,939,858,1223,671,1690,1731,1660,2265,2771,2210,1078,391,18259,765,992,755,602,1766,1741,1750,2495,3024,2372,1202,795
"5015540","32000US5015540","Burlington-South Burlington","Burlington-South Burlington, VT Metro Area; Vermont","vt","320","00","ACSSF","0001619",,,,,"50",,,,,,,,,,,,,,"15540",,,,,,,,,,,,,,,,,,,,,,,,,,,,218784,107704,5591,5964,5796,4010,15333,15032,12763,14062,14622,9299,3841,1391,111080,5320,5584,5543,3526,15405,14625,12952,14586,15219,10284,5215,2821
"5030100","32000US5030100","Lebanon","Lebanon, NH-VT Micro Area (part); Vermont","vt","320","00","ACSSF","0001620",,,,,"50",,,,,,,,,,,,,,"30100",,,,,,,,,,,,,,,,,,,,,,,,,,,,84183,41515,2006,1999,2502,1449,3183,4415,4637,5677,7025,5448,2443,731,42668,1825,2182,2015,1452,2822,4524,4658,5856,7473,5796,2901,1164
"5040860","32000US5040860","Rutland","Rutland, VT Micro Area; Vermont","vt","320","00","ACSSF","0001621",,,,,"50",,,,,,,,,,,,,,"40860",,,,,,,,,,,,,,,,,,,,,,,,,,,,58892,28933,1302,1287,1709,1025,2921,3189,2981,3942,4849,3693,1539,496,29959,1318,1433,1481,981,2735,3039,2998,4073,5082,3937,1884,998
"5113720","32000US5113720","Big Stone Gap","Big Stone Gap, VA Micro Area; Virginia","va","320","00","ACSSF","0010685",,,,,"51",,,,,,,,,,,,,,"13720",,,,,,,,,,,,,,,,,,,,,,,,,,,,42456,22025,1160,1149,1253,776,2212,3281,2912,2818,3086,2144,899,335,20431,1054,1297,1012,702,1570,2503,2395,2565,3254,2333,1211,535
"5113980","32000US5113980","Blacksburg-Christiansburg","Blacksburg-Christiansburg, VA Metro Area; Virginia","va","320","00","ACSSF","0010686",,,,,"51",,,,,,,,,,,,,,"13980",,,,,,,,,,,,,,,,,,,,,,,,,,,,166785,84396,3723,3358,4113,2368,20845,11081,8840,9789,9170,6819,3179,1111,82389,3617,3773,3479,2232,17439,10291,8304,9638,9959,7662,4317,1678
"5114140","32000US5114140","Bluefield","Bluefield, WV-VA Micro Area (part); Virginia","va","320","00","ACSSF","0010687",,,,,"51",,,,,,,,,,,,,,"14140",,,,,,,,,,,,,,,,,,,,,,,,,,,,47991,24211,1274,1336,1183,908,1861,2950,3145,3438,3491,2965,1292,368,23780,1195,1416,1011,741,1653,2321,2739,3129,3824,3182,1872,697
"5116820","32000US5116820","Charlottesville","Charlottesville, VA Metro Area; Virginia","va","320","00","ACSSF","0010688",,,,,"51",,,,,,,,,,,,,,"16820",,,,,,,,,,,,,,,,,,,,,,,,,,,,215445,103148,5701,6141,5927,3729,12691,14563,12471,12455,13144,9939,4724,1663,112297,5407,5845,5673,3485,13627,15591,13172,13735,15175,11733,6055,2799
"5119260","32000US5119260","Danville","Danville, VA Micro Area; Virginia","va","320","00","ACSSF","0010689",,,,,"51",,,,,,,,,,,,,,"19260",,,,,,,,,,,,,,,,,,,,,,,,,,,,102326,48996,2423,3035,2928,2069,4092,5759,5386,6631,7441,5658,2810,764,53330,2556,3032,2864,1767,3794,5725,5599,7207,8304,6732,4040,1710
"5125500","32000US5125500","Harrisonburg","Harrisonburg, VA Metro Area; Virginia","va","320","00","ACSSF","0010690",,,,,"51",,,,,,,,,,,,,,"25500",,,,,,,,,,,,,,,,,,,,,,,,,,,,133557,64940,3747,3643,3903,2327,11437,8334,7693,7559,7387,5193,2782,935,68617,3514,3649,3608,2146,13645,8149,7470,7548,7907,5682,3191,2108
"5128700","32000US5128700","Kingsport-Bristol","Kingsport-Bristol, TN-VA Metro Area (part); Virginia","va","320","00","ACSSF","0010691",,,,,"51",,,,,,,,,,,,,,"28700",,,,,,,,,,,,,,,,,,,,,,,,,,,,92885,45620,2065,2431,2616,1759,3616,5267,5441,6305,6896,5459,2918,847,47265,1965,2238,2660,1800,3339,4891,5327,6304,7350,6207,3662,1522
"5131340","32000US5131340","Lynchburg","Lynchburg, VA Metro Area; Virginia","va","320","00","ACSSF","0010692",,,,,"51",,,,,,,,,,,,,,"31340",,,,,,,,,,,,,,,,,,,,,,,,,,,,261652,125791,7125,7379,7057,4503,16491,15983,13014,15729,17207,12850,6254,2199,135861,6916,6555,7627,4751,17952,15439,14002,16962,18725,14652,8348,3932
"5132300","32000US5132300","Martinsville","Martinsville, VA Micro Area; Virginia","va","320","00","ACSSF","0010693",,,,,"51",,,,,,,,,,,,,,"32300",,,,,,,,,,,,,,,,,,,,,,,,,,,,64160,30524,1685,1783,2032,1175,2287,3118,3361,4173,4706,3594,2024,586,33636,1765,1801,1771,1081,2170,3538,3415,4687,5111,4304,2910,1083
"5140060","32000US5140060","Richmond","Richmond, VA Metro Area; Virginia","va","320","00","ACSSF","0010694",,,,,"51",,,,,,,,,,,,,,"40060",,,,,,,,,,,,,,,,,,,,,,,,,,,,1269530,613475,38639,38068,40329,24372,57578,89298,79746,82655,79913,53493,21608,7776,656055,35526,37555,37941,23180,57921,92314,82190,89604,90588,63342,30623,15271
"5140220","32000US5140220","Roanoke","Roanoke, VA Metro Area; Virginia","va","320","00","ACSSF","0010695",,,,,"51",,,,,,,,,,,,,,"40220",,,,,,,,,,,,,,,,,,,,,,,,,,,,313009,150469,8413,8889,9132,5750,12506,18896,17802,20707,21411,16879,7465,2619,162540,8257,9344,8370,5609,13020,19414,18241,21952,23475,19172,10782,4904
"5144420","32000US5144420","Staunton","Staunton, VA Metro Area; Virginia","va","320","00","ACSSF","0010696",,,,,"51",,,,,,,,,,,,,,"44420",,,,,,,,,,,,,,,,,,,,,,,,,,,,121651,60274,3286,3177,3993,2249,4596,7933,7503,7932,8629,6665,3033,1278,61377,2982,3222,3332,1917,4812,7096,7218,8363,9013,7245,4421,1756
"5147260","32000US5147260","Virginia Beach-Norfolk-Newport News","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area (part); Virginia","va","320","00","ACSSF","0010697",,,,,"51",,,,,,,,,,,,,,"47260",,,,,,,,,,,,,,,,,,,,,,,,,,,,1713267,843512,55592,52175,53535,31835,102080,135643,104449,100897,102013,65335,30285,9673,869755,52632,52225,50191,30234,85067,129553,106053,110527,114314,78906,41331,18722
"5147900","32000US5147900","Washington-Arlington-Alexandria","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); Virginia","va","320","00","ACSSF","0010698",,,,,"51",,,,,,,,,,,,,,"47900",,,,,,,,,,,,,,,,,,,,,,,,,,,,2992835,1484562,102036,103303,104056,61243,125980,217475,223332,214170,173761,102191,43474,13541,1508273,97297,98091,100333,58974,122131,215688,226026,217564,179577,115117,54079,23396
"5149020","32000US5149020","Winchester","Winchester, VA-WV Metro Area (part); Virginia","va","320","00","ACSSF","0010699",,,,,"51",,,,,,,,,,,,,,"49020",,,,,,,,,,,,,,,,,,,,,,,,,,,,114312,56736,3721,3599,3921,2370,5092,6855,7075,8170,7257,5173,2717,786,57576,3299,3590,3623,2216,4661,7163,6939,8233,7571,5806,3020,1455
"5310140","32000US5310140","Aberdeen","Aberdeen, WA Micro Area; Washington","wa","320","00","ACSSF","0009170",,,,,"53",,,,,,,,,,,,,,"10140",,,,,,,,,,,,,,,,,,,,,,,,,,,,72779,37317,1884,2109,2275,1367,2760,4652,4610,4737,5579,4662,2065,617,35462,2011,2041,2017,1232,2371,3865,3927,4268,5775,4802,2011,1142
"5313380","32000US5313380","Bellingham","Bellingham, WA Metro Area; Washington","wa","320","00","ACSSF","0009171",,,,,"53",,,,,,,,,,,,,,"13380",,,,,,,,,,,,,,,,,,,,,,,,,,,,220821,109070,6076,6176,6334,3614,15312,15281,13045,12829,13181,10975,4664,1583,111751,5737,5981,5709,3625,15983,14261,13037,12844,14475,11974,5354,2771
"5314740","32000US5314740","Bremerton-Silverdale-Port Orchard","Bremerton-Silverdale-Port Orchard, WA Metro Area; Washington","wa","320","00","ACSSF","0009172",,,,,"53",,,,,,,,,,,,,,"14740",,,,,,,,,,,,,,,,,,,,,,,,,,,,265882,135983,7920,7917,7471,4693,15802,20933,15861,16004,17984,13947,5995,1456,129899,7433,7197,7570,4449,10614,17407,15038,16294,19151,15128,6921,2697
"5316500","32000US5316500","Centralia","Centralia, WA Micro Area; Washington","wa","320","00","ACSSF","0009173",,,,,"53",,,,,,,,,,,,,,"16500",,,,,,,,,,,,,,,,,,,,,,,,,,,,78145,39083,2380,2339,2350,1591,3052,4760,4543,4701,5592,4898,2291,586,39062,2206,1978,2514,1500,2716,4440,4517,4803,5977,4842,2362,1207
"5321260","32000US5321260","Ellensburg","Ellensburg, WA Micro Area; Washington","wa","320","00","ACSSF","0009174",,,,,"53",,,,,,,,,,,,,,"21260",,,,,,,,,,,,,,,,,,,,,,,,,,,,45897,23167,1131,1235,1102,676,4968,2970,2263,2516,2846,2146,1018,296,22730,1008,1133,1011,605,5145,2447,2282,2398,2941,2228,1099,433
"5328420","32000US5328420","Kennewick-Richland","Kennewick-Richland, WA Metro Area; Washington","wa","320","00","ACSSF","0009175",,,,,"53",,,,,,,,,,,,,,"28420",,,,,,,,,,,,,,,,,,,,,,,,,,,,289527,146464,11348,12347,11775,6816,13272,21241,19016,16867,16417,11120,4798,1447,143063,11070,12000,11174,6515,12175,19751,18101,16247,16451,11408,5645,2526
"5330300","32000US5330300","Lewiston","Lewiston, ID-WA Metro Area (part); Washington","wa","320","00","ACSSF","0009176",,,,,"53",,,,,,,,,,,,,,"30300",,,,,,,,,,,,,,,,,,,,,,,,,,,,22421,10868,600,406,791,409,809,1261,1266,1301,1618,1377,877,153,11553,519,672,830,349,822,1201,1265,1335,1845,1508,890,317
"5331020","32000US5331020","Longview","Longview, WA Metro Area; Washington","wa","320","00","ACSSF","0009177",,,,,"53",,,,,,,,,,,,,,"31020",,,,,,,,,,,,,,,,,,,,,,,,,,,,106778,52844,3222,3048,3918,2122,4116,6499,6158,6800,7569,5817,2633,942,53934,3213,3410,3400,2123,3949,6559,6101,6853,7636,6239,3047,1404
"5334180","32000US5334180","Moses Lake","Moses Lake, WA Micro Area; Washington","wa","320","00","ACSSF","0009178",,,,,"53",,,,,,,,,,,,,,"34180",,,,,,,,,,,,,,,,,,,,,,,,,,,,95502,48538,3806,4042,4138,2319,4879,6690,5655,5436,5382,3871,1848,472,46964,3886,4061,3829,2182,4343,6108,5572,5106,5186,3908,1903,880
"5334580","32000US5334580","Mount Vernon-Anacortes","Mount Vernon-Anacortes, WA Metro Area; Washington","wa","320","00","ACSSF","0009179",,,,,"53",,,,,,,,,,,,,,"34580",,,,,,,,,,,,,,,,,,,,,,,,,,,,125612,62106,3904,3941,3851,2355,4986,8111,7377,7284,8474,7242,3322,1259,63506,3677,3457,4202,2232,4811,7660,7227,7349,9263,7954,4155,1519
"5336020","32000US5336020","Oak Harbor","Oak Harbor, WA Micro Area; Washington","wa","320","00","ACSSF","0009180",,,,,"53",,,,,,,,,,,,,,"36020",,,,,,,,,,,,,,,,,,,,,,,,,,,,82866,41393,2342,2064,2023,1297,4141,6122,4259,4298,5549,5802,2883,613,41473,2307,1811,2207,1095,3042,5308,4143,4505,6505,6455,2887,1208
"5336500","32000US5336500","Olympia-Lacey-Tumwater","Olympia-Lacey-Tumwater, WA Metro Area; Washington","wa","320","00","ACSSF","0009181",,,,,"53",,,,,,,,,,,,,,"36500",,,,,,,,,,,,,,,,,,,,,,,,,,,,279711,136855,8453,8746,8637,5258,11701,20289,18446,17022,17295,13539,5619,1850,142856,7860,8562,7900,4939,11273,20067,18787,17728,19818,15690,7269,2963
"5336830","32000US5336830","Othello","Othello, WA Micro Area; Washington","wa","320","00","ACSSF","0009182",,,,,"53",,,,,,,,,,,,,,"36830",,,,,,,,,,,,,,,,,,,,,,,,,,,,19594,9980,958,1059,1024,504,1076,1308,1098,1016,910,643,293,91,9614,963,910,970,507,910,1195,1094,968,986,644,327,140
"5338820","32000US5338820","Port Angeles","Port Angeles, WA Micro Area; Washington","wa","320","00","ACSSF","0009183",,,,,"53",,,,,,,,,,,,,,"38820",,,,,,,,,,,,,,,,,,,,,,,,,,,,75392,37128,1893,1684,1862,1136,2635,4240,3925,3805,5805,5988,3169,986,38264,1652,1902,1701,1151,2128,3707,3685,4111,6655,6705,3402,1465
"5338900","32000US5338900","Portland-Vancouver-Hillsboro","Portland-Vancouver-Hillsboro, OR-WA Metro Area (part); Washington","wa","320","00","ACSSF","0009184",,,,,"53",,,,,,,,,,,,,,"38900",,,,,,,,,,,,,,,,,,,,,,,,,,,,485005,239859,15461,16479,17394,10652,20107,31844,31896,31917,30549,21801,8798,2961,245146,14240,16824,15881,10212,18995,31413,32813,32537,32289,24359,10475,5108
"5339420","32000US5339420","Pullman","Pullman, WA Micro Area; Washington","wa","320","00","ACSSF","0009185",,,,,"53",,,,,,,,,,,,,,"39420",,,,,,,,,,,,,,,,,,,,,,,,,,,,49231,25175,1089,1161,1116,610,8762,3891,2240,1870,2094,1419,716,207,24056,1001,918,1040,515,8657,3129,2083,1815,2239,1485,730,444
"5342660","32000US5342660","Seattle-Tacoma-Bellevue","Seattle-Tacoma-Bellevue, WA Metro Area; Washington","wa","320","00","ACSSF","0009186",,,,,"53",,,,,,,,,,,,,,"42660",,,,,,,,,,,,,,,,,,,,,,,,,,,,3871323,1938723,121749,122162,114682,68392,169138,335536,282733,261889,236622,144217,59788,21815,1932600,115868,116400,110603,66025,155711,314480,272170,256337,243243,163371,77480,40912
"5343220","32000US5343220","Shelton","Shelton, WA Micro Area; Washington","wa","320","00","ACSSF","0009187",,,,,"53",,,,,,,,,,,,,,"43220",,,,,,,,,,,,,,,,,,,,,,,,,,,,63804,33063,1754,2055,1693,1097,2720,3979,3812,3683,5369,4443,2020,438,30741,1597,1538,1718,967,1866,3301,3379,3666,5227,4616,1989,877
"5344060","32000US5344060","Spokane-Spokane Valley","Spokane-Spokane Valley, WA Metro Area; Washington","wa","320","00","ACSSF","0009188",,,,,"53",,,,,,,,,,,,,,"44060",,,,,,,,,,,,,,,,,,,,,,,,,,,,550160,272964,17151,17258,17652,10760,26167,40573,33336,33206,35917,26016,11324,3604,277196,16033,15394,17789,9884,25031,38863,32714,34030,38503,28360,14108,6487
"5347460","32000US5347460","Walla Walla","Walla Walla, WA Metro Area; Washington","wa","320","00","ACSSF","0009189",,,,,"53",,,,,,,,,,,,,,"47460",,,,,,,,,,,,,,,,,,,,,,,,,,,,60365,30904,1732,1826,1901,1129,4066,4372,3610,3655,3829,2890,1272,622,29461,1598,1534,1924,1123,3804,3254,3125,3397,3850,2960,1681,1211
"5348300","32000US5348300","Wenatchee","Wenatchee, WA Metro Area; Washington","wa","320","00","ACSSF","0009190",,,,,"53",,,,,,,,,,,,,,"48300",,,,,,,,,,,,,,,,,,,,,,,,,,,,118252,59326,3808,4810,3873,2590,5053,7576,6882,6962,7828,5980,3073,891,58926,3601,4427,3600,2376,4614,6865,6930,6751,8300,6399,3198,1865
"5349420","32000US5349420","Yakima","Yakima, WA Metro Area; Washington","wa","320","00","ACSSF","0009191",,,,,"53",,,,,,,,,,,,,,"49420",,,,,,,,,,,,,,,,,,,,,,,,,,,,249697,125044,10569,10786,10689,6091,12348,16773,14929,13877,13385,9592,4326,1679,124653,9735,10388,10222,5863,11569,16460,14683,13917,13675,10125,5338,2678
"5413220","32000US5413220","Beckley","Beckley, WV Metro Area; West Virginia","wv","320","00","ACSSF","0004011",,,,,"54",,,,,,,,,,,,,,"13220",,,,,,,,,,,,,,,,,,,,,,,,,,,,118828,59595,3397,3239,3885,2136,4881,7108,8001,7722,8439,6959,2886,942,59233,3111,3699,3320,1900,3948,6633,7290,7231,8909,7381,3831,1980
"5414140","32000US5414140","Bluefield","Bluefield, WV-VA Micro Area (part); West Virginia","wv","320","00","ACSSF","0004012",,,,,"54",,,,,,,,,,,,,,"14140",,,,,,,,,,,,,,,,,,,,,,,,,,,,59919,28419,1764,2016,1405,1019,2570,3392,3174,3617,3885,3478,1590,509,31500,1662,1900,1455,1075,2557,3582,3607,3813,4652,3950,2139,1108
"5416620","32000US5416620","Charleston","Charleston, WV Metro Area; West Virginia","wv","320","00","ACSSF","0004013",,,,,"54",,,,,,,,,,,,,,"16620",,,,,,,,,,,,,,,,,,,,,,,,,,,,264113,128490,7166,8616,7077,4835,10028,15532,16003,17030,19038,14353,6508,2304,135623,7090,7376,7684,4718,9555,15368,16303,17635,20773,16142,8984,3995
"5417220","32000US5417220","Clarksburg","Clarksburg, WV Micro Area; West Virginia","wv","320","00","ACSSF","0004014",,,,,"54",,,,,,,,,,,,,,"17220",,,,,,,,,,,,,,,,,,,,,,,,,,,,93332,46338,2533,2624,2993,1720,3602,5686,5950,6452,6737,4952,2208,881,46994,2566,2443,2787,1646,3400,5398,5688,6293,6844,5406,3114,1409
"5419060","32000US5419060","Cumberland","Cumberland, MD-WV Metro Area (part); West Virginia","wv","320","00","ACSSF","0004015",,,,,"54",,,,,,,,,,,,,,"19060",,,,,,,,,,,,,,,,,,,,,,,,,,,,27167,13617,687,658,962,630,1282,1583,1451,1898,1797,1613,882,174,13550,679,693,713,448,1046,1432,1479,1912,2037,1814,841,456
"5421180","32000US5421180","Elkins","Elkins, WV Micro Area; West Virginia","wv","320","00","ACSSF","0004016",,,,,"54",,,,,,,,,,,,,,"21180",,,,,,,,,,,,,,,,,,,,,,,,,,,,28930,14844,747,833,701,517,1272,1980,1735,2072,2130,1747,897,213,14086,748,951,600,443,1158,1579,1496,1775,2080,1821,921,514
"5421900","32000US5421900","Fairmont","Fairmont, WV Micro Area; West Virginia","wv","320","00","ACSSF","0004017",,,,,"54",,,,,,,,,,,,,,"21900",,,,,,,,,,,,,,,,,,,,,,,,,,,,56355,27767,1718,1722,1418,1004,3301,3240,3362,3491,3708,2945,1365,493,28588,1528,1464,1563,872,3081,3315,3295,3669,3834,3304,1603,1060
"5425180","32000US5425180","Hagerstown-Martinsburg","Hagerstown-Martinsburg, MD-WV Metro Area (part); West Virginia","wv","320","00","ACSSF","0004018",,,,,"54",,,,,,,,,,,,,,"25180",,,,,,,,,,,,,,,,,,,,,,,,,,,,133038,65623,4006,4219,4448,2620,5078,8422,8817,9465,8967,6286,2588,707,67415,3944,4303,4235,2624,4920,8993,8757,9392,9129,7032,3083,1003
"5426580","32000US5426580","Huntington-Ashland","Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia","wv","320","00","ACSSF","0004019",,,,,"54",,,,,,,,,,,,,,"26580",,,,,,,,,,,,,,,,,,,,,,,,,,,,191252,93655,5398,5335,6140,3634,9713,11440,11622,12135,12494,9705,4826,1213,97597,5032,5516,5381,3420,9864,11186,11829,12184,13393,10987,5911,2894
